title,type,genre_ids,overview,release_date,popularity,vote_average,poster_path,genre_names
Delicious in Dungeon,series,"[16, 35, 10759, 10765]","Dungeons, dragons... and delicious monster stew!? Adventurers foray into a cursed buried kingdom to save their friend, cooking up a storm along the way.",2024-01-04,39.0768,8.408,/9t3DYdGxK3i4WRzKvIZwJd4kBnr.jpg,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy"
The Ark,series,"[10765, 9648]","100 years in the future, planetary colonization missions have begun as a necessity to help secure the survival of the human race. The first of these missions on a spacecraft known as Ark One encounters a catastrophic event causing massive destruction and loss of life. With more than a year left to go before reaching their target planet, a lack of life-sustaining supplies and loss of leadership, the remaining crew must become the best versions of themselves to stay on course and survive.",2023-02-01,43.5191,6.415,/rec774m02XNLSjU9qm5z6UUfMRl.jpg,"Sci-Fi & Fantasy, Mystery"
Matlock,series,"[18, 80]","Thrifty, folksy and cantankerous, Matlock charges a premium for his services but is worth every penny: This renowned attorney, always clothed in his trademark light-gray suit and driving his signature Ford Crown Victoria, has an uncanny knack for finding overlooked clues and exposing murderers in dramatic courtroom scenes.",1986-03-03,36.4602,7.092,/2eGYyekQjcAXVmcYW1g4keR4plV.jpg,"Drama, Crime"
Xplay,series,[],"Xplay (previously GameSpot TV and Extended Play) is a TV program about video games. The program, known for its reviews and comedy skits, airs on G4 in the United States and had aired on G4 Canada in Canada (and briefly on YTV during its time as GameSpot TV), FUEL TV in Australia, Ego in Israel, GXT in Italy, MTV Russia & Rambler TV in Russia, Solar Sports in the Philippines and Adult Swim and MuchMusic in Latin America. The show ran between July 4, 1998, and January 23, 2013, and returned in November 2021 as a part of G4's relaunch.",2003-04-28,38.4538,8.5,/7ynD7g4U9hOODu1Jzf6VN4zQc6a.jpg,
Galileo,series,[99],"This daily German magazine show delivers interesting facts on numerous topics centering around technology, life, and bizarre knowledge.",1998-11-30,40.3594,4.8,/VwqwId0kD9NIT0cTWx3Is6Jar5.jpg,Documentary
Throne of Seal,series,"[16, 10759, 18, 10765]","Six thousand years ago, the Demon God appeared and creatures were turned into demons. The mankind created six Temples to fight the demons. Long Haochen joins the Knights Temple. As he grows, an adventure unfolds. He wins the recognition of others and fights with the Six Temples against the demons for the sake of human beings. He sacrifices himself to protect the people. Could Long win the Throne of Seal and be granted the highest honor in the Knights' Temple? All remained to be revealed.",2022-04-28,34.0903,8.609,/ehRRWs1EfeYiX4ysLLapWeKG4Pq.jpg,"Animation, Action & Adventure, Drama, Sci-Fi & Fantasy"
Marika's Love Meter Malfunction,series,"[16, 35]","Now I can see how much my crush likes me. I lack the courage to confess to my childhood friend, Marika. One day, I make a strong wish upon a shooting star: To read someone's feelings like in a dating sim. The very next day, much to my surprise, that wish came true…?! Lovemeters now appear over the girls in my class. Confused by this surreal sight, I check Marika's, only to find her meter's plummeted to the rotten depths of hell...?! Marika, if you hate me, then why were you always so kind...? What are Marika's hidden true feelings? Does she really hate me, or...?!",2026-04-06,28.2366,5.2,/goTRtjrMg5vpSmJXioMbis9RFG1.jpg,"Animation, Comedy"
Ascendance of a Bookworm,series,"[16, 18, 10765]","When a sickly young girl suddenly becomes obsessed with inventing new things, her family and friends are all puzzled. ""What has gotten into Myne?"" they wondered, never dreaming that the answer is not a ""What"" but a ""Who"": Urano Motosu, a book-loving apprentice librarian who died in an earthquake in Tokyo who somehow found herself in Myne's body! And since Myne's world is still in a medieval stage, where books can only be owned by the elite, the new Myne intends to do everything she can to bring her beloved books to the masses in the time she has left.",2019-10-03,36.2152,8.097,/aVGueAM88cc4sX6PeMvuAPObDc4.jpg,"Animation, Drama, Sci-Fi & Fantasy"
Mentiras verdaderas,series,"[10767, 10763]",Daily interviews discussing the guest's personal lives and national contingency.,2011-10-11,39.6668,5.5,/lBm5uxFGU40Hz7wztTAcsvh6Ng9.jpg,"Talk, News"
Supreme God Emperor,series,"[16, 10765, 18, 10759]","Ten thousand years after his betrayal, Immortal King Mu Yun awakens in the body of a ""useless"" young man. With hidden alchemy skills and the Slaughter Immortal Diagram, he cures Qin Mengyao, uncovering her Ice Phoenix spirit. As their bond grows, jealous rival Dongfang Yu seeks revenge. Mu Yun embarks on a training journey—unaware assassins await their chance to strike.",2020-05-18,28.5835,7.4,/8vmZErkbw5d5iwXHO23zVmvixOB.jpg,"Animation, Sci-Fi & Fantasy, Drama, Action & Adventure"
Punk'd,series,"[35, 10764]",What happens when the biggest stars in the world get too high on the Hollywood hog? When their bank accounts start swelling bigger than their heads? Master prankster Ashton Kutcher is there to punk 'em down to earth.,2003-03-17,35.8663,5.1,/sqcaFHnnJU1nIbUikN3cpm9Mjn9.jpg,"Comedy, Reality"
"Crazy Love, Moo-Moo!",series,[18],"To drive away a persistent admirer, MooMoo interns at his hotel to show off his worst habits, only to find himself falling for the man he hates.",2026-05-09,43.8623,7.8,/bpj6cELj5j3SzkMoncQCYDY19Ve.jpg,Drama
Oggy and the Cockroaches,series,"[16, 35, 10751, 10759, 10765]","Oggy, an anthropomorphic cat, would prefer to spend his days watching television and eating, but is continuously pestered by three roaches: Joey, Marky and Dee Dee. The cockroaches' slapstick mischief ranges from plundering Oggy's refrigerator to hijacking the train he just boarded. In many situations Oggy is also helped by Jack, who is more violent and short-tempered than him and is also annoyed by the cockroaches. Bob, a short-tempered bulldog, also appears in the show, and is Oggy's neighbor.",1999-09-06,37.6178,7.5,/aFAN9aKm0OblOr30ROejJCV8rGf.jpg,"Animation, Comedy, Family, Action & Adventure, Sci-Fi & Fantasy"
One-Punch Man,series,"[16, 35, 10759, 10765]","Saitama is a hero who only became a hero for fun. After three years of “special” training, though, he’s become so strong that he’s practically invincible. In fact, he’s too strong—even his mightiest opponents are taken out with a single punch, and it turns out that being devastatingly powerful is actually kind of a bore. With his passion for being a hero lost along with his hair, yet still faced with new enemies every day, how much longer can he keep it going?",2015-10-05,38.448,8.366,/dT10AxJIXVvRwFAew4tt2RhzJrD.jpg,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy"
Amrit Manthan,series,"[18, 10766]","Amrit Manthan is an Indian television soap opera, which premiered on 26 February 2012. It airs on Life OK Monday through Friday. It is the story of two sisters who become each other's enemies. At first, it was about the bond between two sisters, Nimrit and Amrit. Now, it shows the bond between another pair of sisters, Gurbani and Jyoti. The show will air its last episode on Friday, 2 August 2013 and be replaced by a new show called Gustakh Dil",2012-02-26,35.5087,0.0,/A42W4oBjbIV2aVDLa1vD4m1bpDB.jpg,"Drama, Soap"
Though I Am an Inept Villainess,series,"[16, 18, 10765]","Just as His Highness’s favored butterfly Reirin is beloved by the prince, jealous “court sewer rat” Keigetsu uses magic to swap their bodies—and their destinies. With a looming execution, Reirin embraces her new, healthy body, while Keigetsu learns Reirin’s life isn’t what it seems as she’s pulled into an inner-court conspiracy.",2026-07-12,36.6734,8.5,/yZHCMXL2xYS988rYxR1D8YrTzeD.jpg,"Animation, Drama, Sci-Fi & Fantasy"
Judge Judy,series,[80],"Judge Judy is an American arbitration-based reality court show presided over by retired Manhattan Family Court Judge Judith Sheindlin. The show features Sheindlin adjudicating real-life small claims disputes within a simulated courtroom set. All parties involved must sign contracts, agreeing to arbitration under Sheindlin. The series is in first-run syndication and distributed by CBS Television Distribution.

Judge Judy, which premiered on September 16, 1996, reportedly revitalized the court show genre. Only two other arbitration-based reality court shows preceded it, The People's Court and Jones and Jury. Sheindlin has been credited with introducing the ""tough"" adjudicating approach into the judicial genre, which has led to several imitators. The two court shows that outnumber Judge Judy's seasons, The People's Court and Divorce Court, have both lasted via multiple lives of production and shifting arbiters, making Sheindlin's span as a television arbiter the longest.",1996-09-16,40.014,5.753,/pRjTr7Om4qcjxVVZZW68zQA6J8x.jpg,Crime
Lethal Weapon,series,"[10759, 80, 18, 35]",A slightly unhinged former Navy SEAL lands a job as a police officer in Los Angeles where he's partnered with a veteran detective trying to keep maintain a low stress level in his life.,2016-09-21,32.7233,7.306,/grGOtTZ0OfNQoWnNtdJOiY1LB8e.jpg,"Action & Adventure, Crime, Drama, Comedy"
You and I Are Polar Opposites,series,"[16, 35]","Suzuki's a high school girl in love, but the guy she's fallen for is nothing like her! While she's cheerful, outgoing, and always trying to fit in, her classmate Yusuke Tani is stoic, quiet, and doesn't seem to care what people think of him. Will Suzuki be able to overcome her anxieties and ask him out, or will she discover that opposites really don't attract?",2026-01-11,33.668,8.678,/nzSWPAhZQ6Y95doEQWURg44Qr7a.jpg,"Animation, Comedy"
Emily in Paris,series,"[18, 35]",New passions. New fashions. New Emily? A plucky American marketing whiz spreads her wings in life and love after landing her dream job in Paris.,2020-10-02,33.9774,7.5,/c0bkO416OU7YGdOFktk45H8REgL.jpg,"Drama, Comedy"
Curious George,series,"[16, 10751, 10762]","With the help of his friend “The Man in the Yellow Hat,” a curious little monkey named George sets out on adventures to learn about the world around him.",2006-09-04,35.6704,7.2,/1FsihcjjTrzkmD9i8hRPzE6GhZf.jpg,"Animation, Family, Kids"
CentoVetrine,series,"[10766, 18]","The series tells the stories of some of the characters who work or are related to an imaginary shopping center Centovetrine, located in the center of Turin. There are many stories of love and passion, but also struggles for power and dynastic quarrels in the telefilm.",2001-01-08,41.2291,6.667,/25v6iDGmIpyG3zndfYdt4KfQgQ9.jpg,"Soap, Drama"
Nurse Jackie,series,"[18, 35]","Every day is a matter of life and death in a hectic New York City hospital, but for Nurse Jackie that's the easiest part. Between chronic back pain that won't quit, and a personal life on the constant edge of collapse, it's going to take a white lie here, a bent rule there, and a handful of secret strategies to relieve the pain, and stay one step ahead of total disaster.",2009-06-08,38.4341,7.112,/efKrmVB9Jwmh6HxFjED6FyeOUpW.jpg,"Drama, Comedy"
Beavis and Butt-Head,series,"[16, 35]","Two dimwitted teenagers discuss TV, heavy-metal music, nachos, and trying to ""score with chicks."" When the duo aren't sitting on the couch, they try to pick up girls at the local convenience store, slack off at school, or wreak havoc while working at a burger joint.",1993-03-08,35.9566,7.082,/8BwmD9hMsfUHTAAsVephjJS8pIF.jpg,"Animation, Comedy"
El cor de la ciutat,series,[10766],"El cor de la ciutat is a TVC television soap opera first broadcast on TV3 on 11 September 2000 and last broadcast on 23 December 2009. The show is the most watched fiction program in Catalonia, Spain, especially among female audiences, drawing around 28-33% of the audience with as much as 40% during season finales. El cor de la ciutat follows the lives of the people who live and work in the neighbourhood of Sants and Sant Andreu in Barcelona, Catalonia, Spain.",2000-09-11,39.4009,5.357,/xQ83cJA8AxoQMZe8ADApWrRZB1v.jpg,Soap
Marvel's Avengers,series,"[10759, 16, 10765]","The further adventures of the Marvel Universe's mightiest general membership superhero team. With an all-star roster consisting of Iron Man, Captain America, Thor, Hulk, Hawkeye, Falcon and, occasionally--when she feels like it and only when she feels like it--Black Widow, the Avengers are a team in the truest sense. The Avengers save the world from the biggest threats imaginable--threats no single super hero could withstand.",2013-05-26,35.2179,7.541,/aVYPq7FSvsdNQOXVIFnndXJPCXn.jpg,"Action & Adventure, Animation, Sci-Fi & Fantasy"
Redo of Healer,series,"[16, 10759, 10765, 18, 80]","In a world of monsters, adventurers and magic, some of the most gifted healers are subjugated to brute force. Keyaru gains the ability to rewind time and turns the tables on those who’ve exploited him in this dark fantasy tale of vengeance and fury.",2021-01-13,34.567,8.287,/9T7TT0w92RbeRP5QSnNq81HHxde.jpg,"Animation, Action & Adventure, Sci-Fi & Fantasy, Drama, Crime"
